A,B,C,D,E,F,Z
4.615191881,4.182545389,6.076092146,3.88029653,4.02855684,0.013699791,2
1.637391781,3.926458722,6.392310874,4.15288327,8.428288041,8.690712751,3
9.236593325,0.093960333,9.007225525,5.679840541,8.461572965,0.11120996,5
1.568900751,0.402108898,8.832333137,0.930393462,1.930477568,2.437589782,1
5.038591862,2.484279523,2.677153411,9.485177037,8.203769977,6.028793612,6
6.412298093,1.621111847,4.148242376,6.183002633,0.596100311,6.352084133,6
1.624861827,3.027060576,8.484576637,9.175308872,3.021665323,4.907791264,6
3.635209322,9.00196434,1.003384957,8.379955454,5.565954422,3.767942186,6
4.31427289,4.043030688,7.450313061,4.493250023,3.742955237,3.456667277,3
4.105878476,2.064605045,7.091660391,9.767321808,6.776548797,9.89063013,6
7.495027642,3.650993403,9.359557264,5.387596597,8.428973857,7.354215813,5
9.461893422,4.893751479,4.808308214,3.84940138,5.869690568,0.605367205,2
7.648222064,3.314481454,7.236282449,9.275034386,1.397190193,0.550168997,6
5.364579303,7.46693914,1.725216406,4.059385739,0.37176098,9.937145739,2
2.183521594,0.134735309,1.080343549,2.604886393,9.103242845,0.280028338,1
9.477730579,3.087204594,7.819409525,8.262412805,6.855668003,6.838854642,6
0.264082587,8.583359039,2.421365888,0.975445389,0.264642043,8.492014421,1
0.078583811,3.584452356,6.648106508,8.716232438,7.043488147,4.398816152,6
7.302586673,8.775834816,2.642430165,6.387042752,8.722160728,0.298108552,6
0.278582597,3.981563188,0.488441375,9.636208607,3.176524728,1.726522316,6
6.901004113,4.774416864,4.136753071,4.475524768,8.009985618,8.910587688,3
4.904570626,2.464437929,6.238723465,4.251093846,9.092812091,9.935345538,3
4.710751978,6.985096949,1.461477019,6.185899091,6.655207463,3.790634643,6
7.498941342,2.575516351,7.71752935,1.830333472,2.336012747,3.714020648,1
0.084194168,6.611014401,2.185092491,7.229777814,6.836266977,6.739049397,6
8.006155982,2.505820412,8.248125519,0.592777304,4.565880524,7.482107843,1
2.394731766,5.96577218,9.217405223,3.227477188,9.172319537,8.999711994,2
1.153285113,9.055984795,1.618556668,9.793191692,4.166218295,0.030554704,6
1.648208432,1.833425942,3.617374158,1.605215869,4.496577438,8.764571141,1
8.161302838,6.265950687,6.187825563,7.94599321,8.359151621,0.320225408,6
4.641826158,8.248783157,5.540920397,9.328070574,5.515931443,6.403709949,6
8.86755462,7.40184626,2.281874271,9.381850866,0.010023646,1.0294244,6
7.865845372,7.826382134,8.848644978,9.934368541,5.850939673,0.580221456,6
0.087208313,4.399429554,6.378129414,5.82544645,0.659484044,7.860536068,6
6.780505463,2.044174293,5.67646177,2.766373855,3.292728024,0.34137488,1
5.952159184,8.553774432,5.038573783,9.776076176,7.884463783,8.310880457,6
9.017207573,4.602702478,6.897738674,6.664257929,5.385801869,6.848340558,6
5.937449303,8.051719517,4.446133714,5.848467688,1.153845492,3.405722751,6
1.090563263,4.779582036,8.850406968,0.974902659,1.165154762,8.513347127,1
8.937122991,1.370485007,9.302474764,7.75500769,9.791927919,7.772189713,6
3.043941348,9.953268805,9.597781774,4.808562717,9.559621278,6.203533696,4
5.347778096,9.886692919,8.772367713,4.112427069,9.095272746,4.474792787,3
0.460751705,1.124142909,0.394710735,1.059601957,7.914502714,5.498741022,1
1.386087162,4.584004306,4.1549112,9.199094603,9.176437196,2.167029074,6
5.83176866,8.880239815,8.999112692,9.776396808,1.669089644,4.330560057,6
0.007923894,9.989631297,8.07134171,3.066666737,8.845125312,0.8125817,2
6.117179207,7.630842174,4.589740766,7.438817107,5.685671044,7.802455806,6
8.528425308,1.27707392,5.925196276,2.945177105,1.207425082,0.602894796,1
8.32374837,1.520073093,2.811643126,4.502688848,8.420679333,2.541107218,3
8.159825521,6.244324067,6.386342252,4.619436937,7.0026189,4.764583852,3
7.08123622,4.716430848,4.305704433,0.392433577,4.208119466,2.58705745,1
1.469081284,5.947655362,6.590663287,4.945906828,4.466889743,9.51560674,4
1.859618469,4.019949012,9.310764675,5.435425791,9.245483235,1.239630229,5
1.296130879,5.725417679,2.377198522,6.213695112,2.846270684,3.572040893,6
7.285403809,8.254785348,8.521128818,2.565534589,4.278699282,7.126504367,1
3.715692242,9.897220726,9.584637415,0.814531893,4.898423002,7.405955231,1
6.030477337,5.558585794,4.023426942,2.576869774,7.713292245,2.184294975,1
8.059003101,1.347598482,9.850470515,5.407616488,2.23115511,4.675128191,4
1.093304467,7.943648564,0.054789536,4.455266592,0.702021748,9.824810656,3
8.881064327,3.850879239,7.21825249,8.477698572,5.38272839,6.685929488,6
5.172344824,6.103213754,9.326298912,3.100716888,7.968754961,1.502246702,2
4.554817751,9.930306953,3.683742392,5.831096696,4.692255543,0.445917739,6
3.745162357,0.945823056,7.464051092,1.451158828,0.993514895,2.705523923,1
0.733929754,9.158678862,7.276214783,0.647558111,8.514055569,1.233979042,1
5.390208615,4.754474271,5.562111713,5.293512762,5.543587364,2.863920221,4
8.264855169,8.81223258,3.60721878,0.983348692,0.598560907,7.449845636,1
6.129701135,1.81718083,1.256954818,2.177470211,7.946366184,8.281624414,1
7.540271266,1.474056486,5.08027173,0.274412996,3.037330909,1.067859541,1
3.811367482,8.461542705,3.631041106,1.417275017,6.231054498,6.791557679,1
2.860535923,2.673275807,3.084562826,3.34750367,9.404122332,6.5650843,2
2.603944977,0.787472994,7.841660398,4.369915131,1.43854998,9.230101716,3
4.267441289,8.797580364,8.122526694,8.093226116,4.709707142,6.143758218,6
0.917648294,5.125874078,1.776191724,4.919192655,1.636709295,1.429606039,4
1.307789839,5.929847299,5.278619898,2.094641672,0.876714706,7.017829232,1
5.842495112,8.973306555,4.007414764,7.411417615,9.240536653,5.912713996,6
5.168774765,2.870958841,0.396818091,1.16458941,8.591257552,0.504644092,1
2.304798075,9.466000561,5.035089457,7.472750418,3.201059546,5.735155622,6
0.900888522,0.330617492,5.47266839,4.421650287,4.154423345,8.447212146,3
4.706854187,7.191805793,4.184397676,9.752489081,8.858939041,5.869335073,6
2.38040082,1.560707275,6.932984532,8.834283653,2.150778864,4.698320802,6
9.31759188,0.683935197,8.271678815,9.895798403,5.232413219,1.399947053,6
7.409455272,4.555099775,1.885417306,0.634831369,5.455359834,6.51580955,1
5.884683656,6.046760451,7.50157675,8.343971552,4.826747646,0.311293703,6
1.843329488,3.571563355,2.655830228,3.191758281,6.29526048,2.104626503,2
1.520087551,4.406513039,8.509840088,1.84242126,4.283032968,7.455280857,1
6.042644898,4.760314679,7.285839492,0.117513019,2.894831753,6.901934107,1
4.727869432,8.29866355,2.566290883,0.201043507,3.872565962,5.543451804,1
1.779770955,4.586107963,0.328987673,8.840780169,3.862725692,2.715094381,6
9.721493552,3.756782043,2.368374306,5.11169149,0.978039529,2.968791851,4
7.372246261,5.667164968,7.32386246,8.258880797,6.376095698,2.862491494,6
1.921211674,7.950510145,4.9744043,6.195390525,0.136155194,0.076146516,6
5.274207742,7.507873827,7.812049643,8.85012326,0.423695283,2.62208155,6
1.273175715,4.715151584,3.433041205,4.334832147,5.522637256,4.871919618,3
8.036550485,9.337202375,4.464254342,6.109649352,4.971867798,0.766407964,6
4.207151034,1.657771838,9.688892712,5.661177772,9.240705301,8.688244647,5
4.694346736,3.22700968,6.246199644,7.854201674,9.435587987,3.78480548,6
6.774965912,4.601812782,7.438104682,4.485754348,0.846461771,2.861454231,3
7.011460799,7.653883142,6.604850031,8.366147157,4.138490762,2.634673899,6
8.237655077,4.339995381,9.320449845,3.648834482,5.2376031,8.586460975,2
6.43419557,2.345221655,8.186193289,1.30477868,3.111865782,8.194242122,1
8.768391296,1.268163873,4.552742538,0.738743535,5.907230417,6.57514205,1
8.616357156,8.331881585,5.724300293,8.884656268,0.417555022,1.206850495,6
4.210737078,2.651974502,1.551230837,6.336058279,6.688137879,4.173375186,6
1.488672266,8.570385083,3.702653134,6.344114607,6.009921657,4.876146973,6
6.777734482,5.33344002,8.98294177,4.659725349,0.737536007,9.645842342,3
1.226203537,9.36331271,1.999355076,2.468523991,0.234363833,4.189843396,1
1.687938876,6.044324459,0.064649464,8.511713344,6.130036044,0.138795104,6
2.003253371,1.010418343,4.192664615,5.950681065,1.313930247,0.393317352,6
7.892984737,7.815643284,3.479556929,3.563527674,5.266040173,2.822385741,2
3.004586695,1.434908088,0.585355952,0.997386991,2.365662298,9.667727665,1
4.69588324,3.460890024,5.438233745,3.428758506,3.268091246,1.54674473,2
7.316860072,6.814578542,7.920179779,5.946350064,7.505811002,2.10901989,6
7.234734555,1.874018739,0.471958818,2.496810676,4.939621588,0.719799213,1
2.905247968,8.688484513,3.425160373,5.741845176,9.940037242,6.595521647,6
5.543263569,6.000557163,2.786444596,4.903407157,0.037771027,0.601339708,4
4.716559474,0.875765738,8.600130906,3.944073792,6.222042101,0.662893884,2
1.833301299,5.679267926,7.637796285,1.168483128,4.56047547,3.835951553,1
2.069344628,0.131433977,8.665693784,7.446803158,0.728438156,9.133232993,6
7.905409983,5.23712397,5.10706326,2.391653181,6.393239509,7.301511321,1
5.179352782,5.01339594,7.71796433,4.07358157,3.228857209,2.51131331,2
4.84434557,2.886626153,2.931936901,9.406219429,0.071063221,0.190807019,6
1.298673666,7.323349343,1.889966757,8.944383082,4.958859848,0.848021545,6
9.437194506,9.355615498,6.211000623,2.453883659,3.777930727,3.655255936,1
9.233475438,0.146831927,5.575469301,7.091268989,1.014565909,7.430386049,6
0.177792844,4.591233997,0.423328519,8.414781914,9.999771906,9.409201226,6
7.722583561,0.825327142,4.909215248,2.895551812,1.426707035,7.608462483,1
3.810490234,9.498942653,8.835663151,8.77941523,7.64457996,2.152470481,6
4.699247959,1.177676533,0.814588673,3.216128265,2.618556692,3.752244906,1
2.603890486,5.498938074,2.459372315,0.465238137,9.552536267,1.443530491,1
8.524016193,6.239103626,9.723549357,6.493395069,9.392868355,9.407815509,6
5.028277773,7.012660678,8.141437943,4.569973461,2.512212061,0.894538955,3
9.378417711,5.697752744,4.366689556,7.879865143,1.28634206,8.83935403,6
2.090763744,3.082148208,4.223650421,3.756436186,5.730754997,9.416341704,2
7.593383522,0.027353368,7.993262434,0.180941317,6.888498824,9.914702356,1
5.620272039,7.634343452,6.323330114,4.518784757,9.278541614,7.829144463,4
9.002251737,5.036644067,4.072417659,5.174873603,1.95177453,5.558424242,4
9.719671818,5.168949433,9.974943042,7.573386885,3.255404594,0.801205651,6
7.10714232,1.115607372,6.3611258,2.588705601,4.00444522,0.779229505,1
7.897613942,0.191805292,9.064636706,9.301313513,4.160347953,1.697550161,6
9.153893012,6.300580409,1.721785474,9.816262278,1.362307111,5.068243103,6
8.983888892,2.046818004,1.689292812,2.946794014,3.369272445,4.916621384,1
1.460946054,0.288191619,4.371528149,1.771885434,3.053626578,9.117307741,1
4.173010304,6.248849448,0.082344068,2.122412174,8.878024535,2.626583937,1
8.672657991,7.941974624,2.725749351,8.03835483,3.572405958,7.837292279,6
2.344988688,5.342965625,2.942062287,4.936922304,0.762313956,3.839455651,4
8.594814831,7.382925038,3.795358171,4.628126651,1.298372321,6.458713858,3
0.479660523,6.703703531,0.05309274,2.844041428,2.97691879,6.59424244,1
1.707846805,2.317692233,9.184414471,1.982357474,4.716549113,8.168332267,1
2.377886352,5.707289662,8.623035781,3.714065038,1.452613754,6.441827344,2
8.272138728,3.307405415,7.479457023,2.234428821,1.156173285,5.823071573,1
9.378954275,7.258230392,9.1398148,4.21494818,0.299425203,6.041278357,3
0.799803868,5.313058135,9.312759151,6.880121275,7.624330606,6.604305576,6
6.128667744,8.318643764,3.444378943,3.374367509,5.040584027,5.778601567,2
5.098646417,9.562084595,2.441069709,9.765638882,7.659403954,0.869679621,6
6.096395689,4.403512003,6.555488647,7.009934318,2.388032854,2.57112644,6
8.337730214,9.063184755,4.554163549,0.193912501,5.653776063,8.343333201,1
4.89381948,4.942023055,3.115468559,0.941569274,0.141902946,9.823263963,1
4.99444508,6.305690251,2.01715279,3.449188056,5.086315105,0.18313919,2
2.454013858,6.081712396,5.654626744,6.074391984,3.226180083,5.034282433,6
0.131794333,8.08790751,0.004667801,3.648078426,8.710566193,8.186211099,2
0.656110965,8.939922566,1.29496755,4.327008883,5.594075759,7.922492277,3
0.954704937,5.600834226,2.344667537,1.370178912,9.78096335,5.285705059,1
0.549546079,4.113117375,4.278540233,3.190234946,8.839743053,1.178200427,2
7.345729578,8.496732134,8.347981599,9.77359307,1.726628486,1.019195303,6
9.659027934,6.20392455,0.526573151,4.689368422,8.546972924,9.381115816,4
3.411523941,0.638540068,0.04604869,8.826750158,9.704810318,6.974135004,6
4.03157743,2.731838302,2.131467526,2.903646429,4.25331273,7.621684872,1
9.172360705,3.141696739,0.382198788,7.89373333,3.527703303,4.35951453,6
6.518065026,2.705713882,1.823884224,1.338423884,9.482409553,7.733260814,1
9.315648288,4.247807283,5.082279303,8.925931385,0.691240319,9.81913964,6
9.243012098,1.091951778,7.913846277,7.724844855,4.156979605,7.894064049,6
4.144044871,8.717906385,9.498834087,3.858352689,5.389599102,1.102236896,2
3.403876331,0.914132082,1.052983583,9.383778866,7.386715353,9.588313684,6
2.387315953,6.504768554,4.25565954,6.812301423,3.877685065,5.681065304,6
9.01500735,2.795481611,3.824020858,9.735826428,8.507578378,7.438811795,6
9.874680836,3.999540999,9.140783709,5.747214125,6.163892746,2.583361137,5
1.297115801,0.10882514,3.075241238,0.852912578,6.516915935,7.79840858,1
8.168948498,4.46261766,6.053664674,2.623747772,8.210182745,9.773289571,1
2.025440376,1.521578675,4.345875773,3.325813358,2.562015341,2.342339027,1
3.036480195,1.312705028,7.251358639,6.427270538,7.056587868,5.41014033,6
1.997440144,0.689765655,0.583794107,1.463546102,0.347136791,2.895770624,1
4.083145392,4.139617945,9.284718145,7.978351197,0.841245244,4.794112569,6
3.193908658,9.950022379,5.444630998,6.926016806,4.451504221,2.85104709,6
5.325826732,4.187617059,1.334246061,6.316312868,8.603411351,5.256024392,6
6.667340991,5.913095049,4.192170885,4.218758071,9.309087978,8.141593444,3
9.624504276,0.679509409,4.585442649,3.095946245,9.273732522,4.253241507,2
5.012277221,7.031726429,8.69543003,5.638345051,3.551801207,2.297636581,5
5.570440538,3.310903995,1.264128516,7.13452695,6.576408293,4.706188102,6
5.034098069,0.508036546,2.782891348,5.127715584,7.768168825,1.680329847,4
8.554786993,0.069376382,1.716846564,2.2610545,4.630797683,8.276899227,1
3.934943867,4.180397508,2.317717474,6.619243493,0.306705403,8.19284107,6
2.580366306,5.64516365,8.537211326,4.361883499,6.085133504,4.623836024,3
5.983808028,2.516993913,7.310506587,2.342812149,4.288287136,1.910152994,1
9.280879771,6.884374331,8.509912348,1.218002162,9.550399407,5.366006182,1
8.762457144,2.280030935,9.738633628,1.704886138,3.767070928,2.184214167,1
8.552349034,6.978460155,9.284463027,8.275595946,8.864361152,0.833857172,6
1.164453516,0.694905662,3.483788857,2.54719554,3.193000379,1.627890361,1
0.686156399,2.721590282,7.810578565,8.687230165,1.109007344,7.837152491,6
7.84922991,8.18941694,2.563529522,5.338831958,0.20607857,6.830478096,5
2.230934404,2.28137509,5.254385563,3.071718328,2.209772423,7.404779364,1
8.767332548,2.266367985,2.045241102,9.595594603,9.906135221,6.791609547,6
2.33069197,9.778895667,0.965813012,9.516837167,5.777629688,0.32867208,6
9.654098494,1.047685543,9.8421927,7.31448468,5.911161512,8.753862374,6
3.325601469,7.11671159,0.55278043,8.590414626,7.60146853,1.195642449,6
9.58639653,6.098580029,6.495395075,9.622335038,9.842496914,5.988319363,6
0.469379218,9.17907426,3.191589815,0.646128606,6.969140003,2.841937826,1
9.102836823,0.632316917,7.462198301,5.973937,3.771058137,5.17031361,6
4.0059499,7.775700485,8.297590573,5.051726944,4.319451139,1.483288896,4
4.663543815,7.791989001,8.45303955,2.953069715,9.092739908,2.490812181,2
8.279870671,3.910724549,5.467340045,6.850965782,7.004174432,6.513637332,6
1.015489752,9.473514849,6.972338776,3.19094607,0.97398289,5.664507227,2
9.79733972,9.188868409,0.56720281,5.677167052,5.852189622,3.269951323,6
9.645695753,8.899544391,4.284417336,6.871676407,4.114517454,0.111930238,6
7.38872759,6.999133675,0.733843204,0.717686896,1.584743875,7.502939584,1
0.988687504,1.896551515,3.235452176,3.481420176,5.263023582,6.910129651,2
7.727062502,4.322201311,5.269617295,4.385084769,9.627299102,0.02917756,3
2.827513015,5.911326462,5.471308582,6.070447203,8.303469484,7.198305542,6
4.741485941,4.966693449,7.007635565,3.604045696,1.88304895,0.665973876,2
0.89778656,2.812041115,5.539087676,2.692009761,5.319711377,6.185686366,1
3.96871685,0.846479599,4.873107362,3.633882446,2.420403266,9.52846582,2
9.885152083,2.475456684,5.345174677,8.522809275,5.703524706,6.976585195,6
2.557855012,8.216687321,4.030670085,1.239192809,6.361805429,8.852218987,1
7.914809006,0.57088707,9.727460905,7.768712546,4.326169066,5.432725556,6
1.840870675,3.686722238,7.402986204,8.879560522,3.4493648,3.351629259,6
9.556271386,8.991579819,7.666846991,5.853852186,5.062064205,7.280401834,6
8.143566191,5.797303156,4.760767403,2.272380323,6.786295979,5.483843665,1
2.216016131,6.846422663,0.104190779,9.578124937,4.128459089,6.30619865,6
0.251537135,2.809147224,9.380807036,0.632267805,5.05750437,3.451232676,1
6.813515381,9.124380405,9.240715108,0.498136828,1.331253691,3.86168066,1
5.72261072,4.853645892,7.067333657,8.598049293,1.84269026,2.691854887,6
6.45954366,3.686946943,8.769783285,2.656554781,0.811951099,2.120516464,1
2.374288922,6.800960601,0.007649032,6.928430913,2.908680432,8.884948823,6
8.046101728,7.128466115,3.986191327,9.115400274,7.121130103,5.62928755,6
2.599844939,9.040632673,0.967691834,4.164682483,4.325708004,8.673785131,3
6.355285701,6.981738239,2.386048235,8.756184309,8.784941976,8.190755294,6
8.537503799,2.872385426,9.867898373,7.309636712,9.158738772,9.45972818,6
8.381695969,6.531703821,8.259261904,1.756154655,5.706504575,4.618475423,1
7.302991285,5.176145652,6.336152162,0.927308434,3.996347068,6.807312301,1
1.288238829,7.211510895,7.52931559,8.571895734,3.377540172,3.30475482,6
6.205686285,1.582872675,6.362972102,8.047624436,8.917924976,9.850015581,6
1.606764671,6.092737162,5.917306218,5.663768464,3.87563436,9.457764869,5
4.754669169,2.331565151,7.638042997,1.87360755,0.859537191,7.641789093,1
1.888211221,6.848297796,0.812048506,8.619912718,5.957733302,8.417332006,6
3.886481991,9.844546876,6.166163101,6.873617647,4.676363826,3.669906397,6
3.874286664,4.70201379,4.006671863,1.178412906,4.683346468,0.535521344,1
7.24534866,7.167158258,7.331659013,7.811289097,6.381767761,1.546731939,6
